Quary,Answer
网络安全的项目,安全的支持政策发布时间是2021年。其政策名称是1、2021年新一代信息技术与制造业融合发展试点示范实施方案.doc2、工业和信息化部办公厅关于组织推荐2021年国家技术创新示范企业的通知，其具体内容是1、针对PLC、数据采集与监视控制系统（SCADA）、远程信息处理器（T-BOX）等关键核心领域，鼓励重点网络安全企业和工业企业联合攻关，打造具备内嵌安全功能的设备产品2、支持云服务企业、网络安全企业在重点城市联合建设安全运营服务中心，实施中小企业“安全上云”工程3、面向装备、电子信息等重点行业，支持工业龙头企业建设一批具有广泛影响力的安全公共服务平台4、流程工业、离散工业差异化特点，加快形成优秀安全解决方案和供应商目录，实现供需快速精准对接。5、重点企业建设集中化安全态势感知和综合防护系统，提升网络和数据安全技术能力6、业主管部门制定分类分级系列安全标准规范，明确企业设备、控制、网络、平台、应用、数据等的安全防护基本要求，开展PLC等重点设备、SCADA等重要系统、工业互联网平台、工业APP动态安全检测评估，其目标是到2023年，分类分级管理模式在全国范围深入推广。建设20个集约化安全运营服务中心、具有较大影响力的重点行业安全公共服务平台，面向工业互联网重点应用领域打造10个网络安全创新应用先进示范区。。
智能化制造的项目,智能制造的支持政策发布时间是2021年。其政策名称是关于组织推荐第六批制造业单项冠军和复核第三批制造业单项冠军的通知工业和信息化部办公厅关于开展2021年度绿色制造名单推荐工作的通知，其具体内容是1、鼓励大型企业加大5G、大数据、人工智能等数字化技术应用力度2、提升研发设计、工艺仿真、生产制造、设备管理、产品检测等智能化水平，实现全流程动态优化和精准决策。，其目标是到2023年，面向垂直细分行业，形成100个左右新模式应用试点示范。其政策名称是《关于开展2023年度智能制造试点示范行动的通知》（工信厅联通装函〔2023〕212号），其具体内容是（一）申报主体为在中华人民共和国境内注册，具有独立法人资格（石油石化、有色金属等有行业特殊情况的，允许法人的分支机构申报），近三年经济效益较好且信用记录良好的企业。已经承担智能制造示范工厂揭榜任务的主体不再重复申报。（二）申报主体的智能制造水平应处于国内领先地位，具有较强的示范引领作用，使用的关键技术装备、工业软件安全可控，解决方案无知识产权纠纷。（三）智能制造示范工厂申报主体应当开展智能制造能力成熟度自评估，达到国家标准GB/T39116-2020《智能制造能力成熟度模型》二级及以上或满足相关行业智能制造指导性文件要求。（四）申报主体愿意主动配合开展现场评估和宣传总结，积极推广典型经验。（五）申报材料详细描述建设场景，重点突出、言简意赅、逻辑严密，能从实施方法、实施要素等方面提供借鉴、引导创新，具有较强的可读性，不涉及国家秘密、商业秘密等内容。每个场景描述控制在3000字以内，可配图说明。（六）申报主体近三年未发生重大、特大安全生产事故，重大、特大环境事故，无违法违规行为。，其目标是到2023年，面向垂直细分行业，形成100个左右新模式应用试点示范。其政策名称是《工业互联网标识管理办法》.docx，其具体内容是1、培育一批系统集成解决方案供应商，拓展冷链物流、应急物资、智慧城市等领域规模化应用。组织开展全国工业互联网标识创新大赛，遴选100个典型应用案例。2、面向汽车、船舶、仪器仪表等重点领域，加快推动基于5G、窄带物联网（NB-IoT）等技术的主动标识载体规模化应用，部署不少于3000万枚，建设各类主动标识载体可信管理平台。3、建设标识数据服务资源池，提升行业、产业数据服务效率。，其目标是引导企业建设二级节点不少于120个、递归节点不少于20个。构建基于标识解析的区块链基础设施，支持各地部署不少于20个融合节点，提供基于区块链的标识资源分配、管理、互操作等基础服务。。无锡市的支持政策发布时间是2022年3月30日。其政策名称是《无锡市加快智能化改造数字化转型绿色化提升若干政策措施》，其支持政策的具体内容是1.技术和设备投资额300万元以上的智能制造示范项目择优给予补助，不超过其投资额的10%，最高1000万元。2.技术和服务投资额50万元以上的企业两化融合项目择优给予补助，不超过其投资额的10%，最高100万元。3.新一代信息技术应用示范项目分档择优给予一次性奖励，最高300万元。。无锡市-新吴区的支持政策发布时间是2021年12月31日。其政策名称是关于无锡高新区深入推进数字化转型和智能化变革的政策意见，其支持政策的具体内容是9.对于当年度智能化(智能装备、工业软件)投入300万元(含)以上的项目，按投入额的12%-15%进行奖补，最高1000万元。智能化改造项目的资助标准为:实施资助项目后，根据项目实施单位智能制造能力所达到的《智能制造能力成熟度模型》(GB/T39116-2020)评价等级，实行分级资助:评价等级达到四级及以上的，按当年度智能化投入的15%给予资助;评价等级达到三级的，按当年度智能化投入的13%给予资助;评价等级达到二级的，按当年度智能化投入的12%给予资助。。扬州市的支持政策发布时间是2022年2月24日，有效期3年。其政策名称是《关于加快推进制造业智能化改造和数字化转型的实施意见》，其支持政策的具体内容是对年智能制造设备、软件和技术服务投资额达到2000万元以上的项目，按照不高于投资额的13%给予补助，最高600万元。扬州市的支持政策发布时间是2023年8月1日（更新时间：2023年8月1日）。其政策名称是《江苏省制造业智能化改造和数字化转型三年行动计划(2022-2024年)》《扬州市关于加快推进制造业智能化改造和数字化转型的实施意见》《扬州市“十四五”工业经济高质量发展规划》，其支持政策的具体内容是对年智能制造设备、软件和技术服务投资额达到2000万元以上的项目，按照不高于投资额的13%给予补助，最高600万元。其政策名称是《2022年度市级智能化改造和数字化转型专项资金项目申报指南》，其支持政策的具体内容是对2022年1-8月份智能制设备、软件和技术服务发票总金额不低于2000万元（不含税，其中软件和技术服务费用不超过30%)，按照不高于发票总金额的13%给予补助，最高不超过600万元。。仪征市的支持政策发布时间是2022年5月24日。其政策名称是《仪征市制造业智能化改造和数字化转型行动计划（2022-2024年）》的通知，其支持政策的具体内容是智能工厂投入方面，对年智能制造设备、软件和技术服务投入不低于1000万元的企业，按照不高于实际投资额的12%给予补助，最高600万元。智能车间投入方面，对年智能制造设备、软件和技术服务不低于600万元的企业，按照不高于实际投资额的12%给予补助，最高300万元。其他智能化改造投入方面，对年智能化投入不低于200万元的企业，按照不高于实际投资额的12%给予补助，最高100万元。。江都区的支持政策发布时间是2022年4月13日。其政策名称是关于印发江都区制造业智能化改造和数字化转型实施意见的通知，其支持政策的具体内容是工业企业在5G建设，产品设计、生产、销售、物流、服务等营运环节进行智能化创新应用（机器换人），购买管理（如ERP、OA等）、研发等软件，按企业当年数字化应用实际投入（包含软硬件）100万元以上，给予30%的奖补，单个企业不超过200万元。企业用于提升安全、环保、能耗的智能预警防控优化系统的项目，按企业当年智能预警防控优化系统实际投入（包含软硬件）5万元以上，给予30%的奖补，单个企业不超过100万元。。
工业互联网大数据中心的项目,数据的支持政策发布时间是2021年。其政策名称是2021年大数据产业发展试点示范项目申报和实施指南.doc，其具体内容是1、面向政府提供工业经济和产业运行监测指挥、应急事件预警协调等服务2、面向行业提供数据管理能力提升、工业资源共享、解决方案推广等服务，为企业提供设备与业务系统上云、产融合作、供需对接等服务。3、加强工业互联网推广应用与银行保险机构数字化转型的联动衔接，搭建基于工业互联网的中小微企业数据集成和共享平台，探索工业互联网大数据在金融服务中的应用，其目标是到2023年，基本建成国家工业互联网大数据中心体系，建设20个区域级分中心和10个行业级分中心。
高质量工业APP的项目,数据的支持政策发布时间是2021年。其政策名称是2021年大数据产业发展试点示范项目申报和实施指南.doc，其具体内容是1、发展普适性强、复用率高的基础共性工业APP，以及基于知识图谱和智能算法的可适性工业APP。2、打造一批经济价值高、推广作用强的行业通用工业APP。3、面向特定领域、特定场景个性化需求，培育一批企业专用工业APP。4、发展基于数字孪生技术的工业智能解决方案，支持开源社区、开发者社区建设，发展工业APP商店，促进工业APP交易流转。，其目标是建设高质量的工业微服务和工业APP资源池，工业APP数量达到50万个。
平台间数据互联互通的项目,数据的支持政策发布时间是2021年。其政策名称是2021年大数据产业发展试点示范项目申报和实施指南.doc，其具体内容是1、构建平台数据字典互认机制，统一工业数据、算法模型、微服务等调用接口；2、推动机理模型和工业APP的跨平台调用与订阅，打造协同发展、多层次系统化平台体系，其目标是建设高质量的工业微服务和工业APP资源池，工业APP数量达到50万个。
高端化改造升级的项目。,江苏省的支持政策发布的时间是2022年10月24日。其政策名称是关于组织2023年度江苏省工业和信息产业转型升级专项资金项目申报入库的通知，其项目将补申请是按不超过项目总投入的10%予以补助，单个项目支持额度最高不超过4000万元。首次拨付补助资金总额的50%，通过验收审核后，拨付剩余资金其具体内容是一、申报条件（1）项目实施地在江苏省域内，符合重点方向要求，研发类项目不予支持。（2）重大技术改造项目总投入不低于1亿元，产业基础再造项目总投入不低于5000万元。项目总投入不含税额，包括设备、工具、器具等固定资产投资（不含土建投资和铺底流动资金），以及与项目相关的软件系统集成、检验检测、专利等其他投入。（3）项目备案（核准）、环评、能评等手续完备（无需相关手续的须由项目推荐单位作出说明）。（4）项目已开工建设（须由项目所在地工信部门出具开工证明）但尚未竣工。（5）优先支持列入省重大工业项目清单的项目。二、支持数量不超过30个
智能制造示范工厂的项目。,江苏省的支持政策发布的时间是2022年10月24日。其政策名称是关于组织2023年度江苏省工业和信息产业转型升级专项资金项目申报入库的通知，其项目将补申请是按不超过项目总投入的10%予以补助，单个项目支持额度最高不超过2000万元。其具体内容是一、申报条件①项目的申报主体须为省级（含）以上智能制造示范工厂。②项目备案（核准）、环评、能评等手续完备（无需相关手续的须由项目推荐单位作出说明）。③项目实施周期不超过3年，须在2021年1月1日（含）至2022年6月30日（含）期间完工，并在项目申报截止日期前由项目推荐单位完成验收工作（须由项目推荐单位出具验收意见）。④项目总投入不低于3000万元。项目总投入不含税额，包括智能化设备、工具、器具等固定资产投资（不含土建投资和铺底流动资金），以及与项目相关的工业软件、云资源及网络费用、调试安装费用、咨询、设计、检测、评价等投入。其中，软件、系统集成、公私有云等投入不低于300万元。二、申报主体符合条件的规模以上工业企业三、支持数量不超过15个江苏省的支持政策发布的时间是2023年6月28日。其政策名称是关于做好2023年省级智能制造示范车间申报工作的通知，其项目将补申请是按不超过项目总投入的10%予以补助，单个项目支持额度最高不超过1000万元。其具体内容是一、申报智能制造示范车间的企业须符合以下基本条件:1.企业是在江苏省境内注册、具有独立法人资格且正常经营一年以上(截至2022年12月31日)的制造业企业。2.企业具有健全的财务管理机构和制度，诚信守法，近三年未发生重大及以上安全、环保、质量事故，无严重失信行为。3.企业申报的车间在2023年5月31日前已建成并正常投产使用。二、申报方式请各设区市工信部门于7月21日前将请示文件（一式两份）、申报汇总表、审核情况表、智能制造示范车间申请表、企业营业执照（复印件）、真实性承诺书报送至省工业和信息化厅投资与技术改造处，并将电子文档发送至邮箱tzc1904@163.com。联系人：投资与技术改造处联系方式：025-69652786/69652864注：原则上一家企业只能申报一个车间，已获得两个及以上省级智能制造示范车间（省级示范智能车间）的企业不得再次申报。南京市的支持政策发布时间是2022年9月30日。其政策名称是关于开展2023年江苏省智能制造示范工厂申报工作的通知，其支持政策的具体内容是1、申报企业具有良好的智能制造基础，通过智能制造数据资源公共服务平台开展智能制造能力成熟度自评估，达到国家标准《智能制造能力成熟度模型》（GB/T39116-2020）二级及以上。2、申报工厂应符合江苏省智能制造示范工厂项目建设要点（附件1），使用的关键技术装备、工业软件须安全可控。，其支持政策的奖补情况是于2022年10月20日前将加盖有效公章的纸质版项目申报书（一式三份）、推荐审核情况表（附件3）、申报汇总表（附件4）以及推荐行文（一式两份）报送至市工业和信息化局信息化建设与发展处（联系人：裴玉蓉，电话：025-68788901），并将电子版文档发送至邮箱295672702@qq.com。。南京市的支持政策发布时间是2022年10月21日。其政策名称是关于2022年南京市工业和信息化发展专项资金项目申报的通知，其支持政策的具体内容是1、项目总投入须不低于2000万元。2、项目备案（核准）、环评、能评等手续完备。3、项目在2022年6月30日（含）前已建成并正常投产使用，并在项目申报截止日期前由项目推荐单位完成验收工作（须由项目推荐单位出具验收意见）。4、同等条件下，智能制造示范工厂项目优先支持列入2021年度国家智能制造示范工厂揭榜单位、2022年度江苏省省级智能制造示范工厂名单的企业。，其支持政策的奖补情况是项目申报采取网上申报方式进行，在南京市工业和信息化局官网或“宁企通”平台上，点击“南京市工业和信息化发展专项资金项目申报和监管平台”进入申报页面，在线填写项目申报表，并上传其他申报材料。网上申报受理时间为2022年10月25日至2022年11月10日，逾期不再受理申报。。南京市的支持政策发布时间是2022年10月21日。其政策名称是关于2022年南京市工业和信息化发展专项资金项目申报的通知，其支持政策的具体内容是1、项目总投入须不低于500万元。2、项目备案（核准）、环评、能评等手续完备。3、项目在2022年6月30日（含）前已建成并正常投产使用，并在项目申报截止日期前由项目推荐单位完成验收工作（须由项目推荐单位出具验收意见）。4、同等条件下，智能制造示范车间项目优先支持列入2021年度江苏省省级智能制造示范车间名单的企业。，其支持政策的奖补情况是项目申报采取网上申报方式进行，在南京市工业和信息化局官网或“宁企通”平台上，点击“南京市工业和信息化发展专项资金项目申报和监管平台”进入申报页面，在线填写项目申报表，并上传其他申报材料。网上申报受理时间为2022年10月25日至2022年11月10日，逾期不再受理申报。。常州市的支持政策的发布时间是2023年3月20日。其政策名称是关于组织申报2023年常州市智能制造示范区的通知，其支持政策的申报时间和方式是一、申报条件（一）申报主体为工业园区（集中区）所在乡镇、街道、开发区；（二）工业园区（集中区）以交通主干道、河流等为边界，地理范围明确，申报区域由申报部门自行划定；（三）工业园区（集中区）年度规上工业企业总产值达到30亿元，规上工业企业数量不低于50家；（四）工业园区（集中区）产业特色鲜明、集聚集约，主导产业发展聚焦我市十大先进制造业集群建设；（五）工业园区（集中区）企业发展质效良好，转型成效明显，年度规上工业企业中资源集约利用综合评价A类和B类企业占比超过90%。二、申报程序工业园区（集中区）所在乡镇（街道、开发区）根据《常州市智能制造示范区培育实施方案（试行）》要求，向所在辖市、区工信部门提出申请，并提交《常州市智能制造示范区申报书》（附件1）及相关证明材料、《常州市智能制造示范区培育建设情况汇总表》（附件2）。辖市、区工信部门审核汇总后行文报送至市工信局。三、相关要求请各辖市、区工信（经发）局，常州经开区经发局于4月28日前将推荐文件、申报材料一式一份报至市工信局装备工业处，电子文档同步报送。连云港市的支持政策发布时间是2022年2月28日。其政策名称是《连云港市制造业智能化改造和数字化转型实施方案》（有效期三年），其支持政策的具体内容是对经认定的国家、省智能制造示范工厂分别给予最高200万元、100万元奖励。连云港市的支持政策发布时间是2022年6月15日。其政策名称是《关于组织申报助企纾困解难财政补贴资金工信类项目的通知》，其支持政策的具体内容是获得省智能制造示范车间、市智能制造示范车间的分别给予20万元、10万元奖励，从市级晋级为省级的，按差额奖励。无锡市的支持政策发布时间是2023年6月26日。其政策名称是《转发省工业和信息化厅关于做好2023年省级智能制造示范车间申报工作的通知》，其支持政策的具体内容是现将省工业和信息化厅《关于做好2023年省级智能制造示范车间申报工作的通知》（苏工信投资〔2023〕241号）转发给你们，请按照通知要求，组织企业认真对照申报条件，按申报目标进行申报（见附件），并对申报材料严格审核把关后于7月14日（星期五）前，将请示文件、申报汇总表、审核情况表以及工业资源利用绩效评价结果（均盖章，一式一份），智能制造示范车间申请表、企业营业执照复印件和真实性承诺书（均盖章、胶装，一式三份），会同企业信用报告、工业企业工业控制系统信息安全承诺书（均盖章、一式一份），报送至市工业和信息化局智能制造推进处，所有申报材料电子文档一并上报。联系人：王阿红，联系电话：81821741，电子邮箱：wxjxwqxc@163.com。。扬州市的支持政策发布时间是2023年3月17日。其政策名称是《关于开展2023年度扬州市智能制造示范工厂申报工作的通知》，其支持政策的具体内容是对年智能制造设备、软件和技术服务投资额达到2000万元以上的项目，按照不高于投资额的13%给予补助，最高600万元。
工业互联网标杆工厂的项目。,"江苏省的支持政策发布的时间是2022年10月24日。其政策名称是关于组织2023年度江苏省工业和信息产业转型升级专项资金项目申报入库的通知，其项目将补申请是按不超过项目总投入的10%予以补助，单个项目支持额度最高不超过1000万元。其具体内容是一、申报条件①项目的申报主体须为2018年以来省级（含）以上工业互联网标杆工厂，通过国家两化融合管理体系贯标（A级（含）以上等级），且在省两化融合贯标联盟完成贯标备案审核。②项目备案(核准）、环评、能评等手续完备（无需相关手续的须由项目推荐单位做出说明）。③项目在2021年1月1日（含）至2022年6月30日（含）期间完工，并在项目申报截止日期前由项目推荐单位完成验收工作（须由项目推荐单位出具验收意见）。④项目总投入不低于3000万元。项目总投入不含税额，包括设备、工具、器具等固定资产投资（不含土建投资和铺底流动资金），以及与项目相关的工业软件、云资源及网络费用、调试安装费用、咨询、设计、检测、评价等投入。其中，软件、系统集成、公私有云等投入不低于300万元。⑤按照《江苏省工业互联网标杆工厂建设指南》，在制造系统能力、企业标杆能力、业态模式创新等方面，至少有3项（含）细分指标比认定时提升（须提供第三方测试报告）。二、申报主体符合条件的规模以上工业企业三、支持数量不超过10个南通市-启东市的支持政策发布时间是2022年3月8日。其政策名称是《启东市制造业智能化改造和数字化转型三年行动计划》，其支持政策的具体内容是对新认定为省级以上工业互联网标杆工厂、工业互联网平台，给予50万元的奖励。。南通市-通州区的支持政策发布时间是2022年6月8日。其政策名称是《通州区支持企业“智改数转”的若干政策意见》，其支持政策的具体内容是对新认定的省级工业互联网平台、工业互联网标杆工厂，给予20万元奖励；。南通市-海安市的支持政策发布时间是2022年10月29日。其政策名称是《市政府关于加快“5G+工业互联网”数字赋能的若干政策意见》（海政发〔2022〕14号），其支持政策的具体内容是企业须通过国家两化融合管理体系贯标，且在省两化融合贯标联盟完成贯标备案。申报项目须在当地工信或发改部门完成备案登记（无需相关手续的项目须作出说明）。项目已投入金额不少于投资总额的60%，且软件投入（购置费、合作费、集成费）不少于项目已投入金额的20%，人工费用不超过项目已投入金额的10%。符合《江苏省工业互联网标杆工厂建设指南》（苏工信融合〔2020〕680号）相关要点，满足基础技术能力全部要求，制造系统能力至少满足5项指标，在企业标杆能力和业态模式创新方面至少各满足1项子类要求。项目已开工建设，有完整的项目规划，签订合同且支出金额不低于项目投资总额20%的，奖励项目已投入金额的5%，完成相关软硬件建设的，奖励项目已投入金额的10%，单个项目支持额度最高不超过200万元。。常州市—天宁区的支持政策的发布时间是2022年4月19日。其政策名称是《天宁区关于推动产业强区的若干政策》，其支持政策的申报时间和方式是据悉，所有政策兑现需经企业自主申报，属地板块初审，牵头单位研究后形成建议名单，并经市场监管、统计、税务等部门复核，报经区政府常务会议和区委常委会审议通过后，再行兑现。淮安市的支持政策发布时间是2022年2月10日。其政策名称是《关于推动制造业高质量发展的实施意见》，其支持政策的奖补情况是对被认定为市级、省级工业互联网标杆工厂的企业，奖励１０万元、５０万元；对被认定为省级、国家级工业互联网平台的企业，分别奖励５０万元、１００万元。。连云港市的支持政策发布时间是2022年2月28日。其政策名称是《连云港市制造业智能化改造和数字化转型实施方案》（有效期三年），其支持政策的具体内容是对获省级认定的工业互联网标杆工厂最高80万元奖励。无锡市的支持政策发布时间是2023年5月9日。其政策名称是《关于发布2023年度无锡市工业转型升级资金项目指南及组织项目申报的通知》，其支持政策的具体内容是3.对获得工信部工业互联网创新发展工程项目且建成验收通过的企业和获得省级智能工厂、工业互联网标杆工厂、领军服务机构等省级智能制造和工业互联网领域相关荣誉的企业，给予最高100万元的一次性奖励；。阜宁的支持政策发布时间是2022年3月8日。其政策名称是《关千印发阜宁县规模以上工业企业智能化改造和数字化转型三年行动计划(2022-2024年）的通知》《关千印发阜宁县推进规模以上工业企业智能化改造和数字化转型实施方案的通知》其项目中,工业互联网标识解析其支持政策的具体内容是对完成与国家顶级节点对接的二级节点建设单位，给予300万元一次性奖励；对接入工业互联网标识解析二级节点企业，按接入费用的50%予以补助。开发区的支持政策发布时间是2021年9月26日。其政策名称是《关于印发<盐城经济技术开发区关于加快“5G+工业互联网”发展若干措施>的通知》其项目中,工业互联网标杆工厂、智能工厂其支持政策的具体内容是对新获评并验收通过的国家级尧省级工业互联网标杆工厂或智能工厂项目分别给予500万元尧200万元一次性奖励曰"
,
智能制造领军服务机构的项目。,江苏省的支持政策发布的时间是2022年6月28日。其政策名称是《江苏省智能制造领军服务机构遴选培育实施方案（试行）》关于印发《江苏省智能制造领军服务机构遴选培育实施方案（试行）》的通知.pdf附件1-江苏省智能制造领军服务机构申报书0720.doc关于开展2022年江苏省智能制造领军服务机构遴选工作的通知，其项目将补申请是按不超过项目总投入的10%予以补助，单个项目支持额度最高不超过1000万元。其具体内容是（一）在江苏省域内注册、具有独立法人资格且正常经营一年以上（截至2021年12月31日）。（二）2021年主营业务收入不少于3000万元，具有健全的财务管理机构和制度。（三）诚信守法，近三年内未发生重大及以上安全、环保、质量事故，无严重失信行为。（四）具有较强的综合集成服务能力和完善的服务体系，在申报行业具有良好的品牌影响力和资源整合力，已经形成3个及以上可复制、可推广、示范性强的场景案例。（五）拥有自主核心技术，其中智能制造系统集成技术相关的授权专利不少于6项（发明专利不少于1项）或与智能制造相关的软件著作权不少于10项，且近三年内无知识产权侵权行为。（六）符合国家智能制造系统解决方案供应商联盟发布的《智能制造系统解决方案供应商规范条件》规定条件的，优先遴选推荐。南京市的支持政策发布时间是2023年3月17日。其政策名称是关于开展2023年江苏省智能制造领军服务机构遴选推荐工作的通知，其支持政策的具体内容是一、申报条件申报单位应符合以下条件：（一）在江苏省域内注册、具有独立法人资格且正常经营一年以上（截至2022年12月31日）。（二）2022年主营业务收入不少于3000万元，具有健全的财务管理机构和制度。（三）诚信守法，近三年内未发生重大及以上安全、环保、质量事故，无严重失信行为。（四）具有较强的综合集成服务能力和完善的服务体系，在申报行业具有良好的品牌影响力和资源整合力，已经形成3个及以上可复制、可推广、示范性强的场景案例。（五）拥有自主核心技术，其中智能制造系统集成技术相关的授权专利不少于6项（发明专利不少于1项）或与智能制造相关的软件著作权不少于10项，且近三年内无知识产权侵权行为。（六）符合国家智能制造系统解决方案供应商联盟发布的《智能制造系统解决方案供应商规范条件》规定条件的，优先遴选推荐。，其支持政策的奖补情况是二、有关要求（一）请申报单位编制《江苏省智能制造领军服务机构申报书》，向所在区、开发区工信主管部门申请。申报单位对申报材料的真实性负责。（二）请各区、开发区工信主管部门高度重视，按照通知要求，积极组织辖区内符合条件的单位申报。各区、开发区工信主管部门对申报单位申报材料严格审核把关，切实提高申报工作质量，并于4月10日前向市工信局正式行文上报申报书（一式三份）、汇总表等文件，电子版文件发送至联系人邮箱，逾期将不予受理。（三）市工信局将根据各区上报情况择优推荐。入选单位将纳入省制造业智改数转服务资源池统一管理，省工信厅将组织专家或委托第三方进行评价。入选单位应主动配合开展相关评价及宣传工作。。南京市的支持政策发布时间是2023年3月17日。其政策名称是关于开展2023年江苏省智能制造领军服务机构遴选推荐工作的通知，其支持政策的具体内容是一、申报条件申报单位应符合以下条件：（一）在江苏省域内注册、具有独立法人资格且正常经营一年以上（截至2022年12月31日）。（二）2022年主营业务收入不少于3000万元，具有健全的财务管理机构和制度。（三）诚信守法，近三年内未发生重大及以上安全、环保、质量事故，无严重失信行为。（四）具有较强的综合集成服务能力和完善的服务体系，在申报行业具有良好的品牌影响力和资源整合力，已经形成3个及以上可复制、可推广、示范性强的场景案例。（五）拥有自主核心技术，其中智能制造系统集成技术相关的授权专利不少于6项（发明专利不少于1项）或与智能制造相关的软件著作权不少于10项，且近三年内无知识产权侵权行为。（六）符合国家智能制造系统解决方案供应商联盟发布的《智能制造系统解决方案供应商规范条件》规定条件的，优先遴选推荐。，其支持政策的奖补情况是二、有关要求（一）请申报单位编制《江苏省智能制造领军服务机构申报书》，向所在区、开发区工信主管部门申请。申报单位对申报材料的真实性负责。（二）请各区、开发区工信主管部门高度重视，按照通知要求，积极组织辖区内符合条件的单位申报。各区、开发区工信主管部门对申报单位申报材料严格审核把关，切实提高申报工作质量，并于4月10日前向市工信局正式行文上报申报书（一式三份）、汇总表等文件，电子版文件发送至联系人邮箱，逾期将不予受理。（三）市工信局将根据各区上报情况择优推荐。入选单位将纳入省制造业智改数转服务资源池统一管理，省工信厅将组织专家或委托第三方进行评价。入选单位应主动配合开展相关评价及宣传工作。。南通市的支持政策发布时间是2023年3月17日。其政策名称是《关于组织开展2023年江苏省智能制造领军服务机构遴选工作的通知》，其支持政策的具体内容是为推动我市智能制造发展，强化智能制造服务体系建设，根据省工信厅《关于开展2023年江苏省智能制造领军服务机构遴选工作的通知》（苏工信装备〔2023〕91号）要求，现组织开展省智能制造领军服务机构申报工作。请各地工信部门根据通知要求，认真组织推荐、严格审核把关，确保申报质量，并于4月20日前向市工信局行文上报企业申报书（一式三份）和申报汇总表，电子版文件汇总发送至：zbc.gxj@nantong.gov.cn。。
