Quary,Answer
支持产业绿色低碳化发展的项目。,南京市-浦口区、江北新区的支持政策发布时间是2023。其政策名称是《江宁开发区专精特新企业高质量发展专项激励政策（专精特新八条）》依据《关于加快发展专精特新中小企业的若干措施》（宁政办发〔2021〕61号），其支持政策的具体内容是对获得国家级绿色园区、绿色工厂，分别给予奖励50、30万元获得省级绿色园区、绿色工厂分别给予奖励30、20万元获得绿色供应链、绿色设计产品，分别给予奖励30、10万元；通过自愿性清洁生产审核的企业基于奖励5万元；对首次获得认定的创新型中小企业奖励0.2万元；对列入南京市“标杆场景”项目，基于补贴10万元；对首次获评国家、省、市小微企业创业创新示范基地、中小企业公共服务示范平台分别给予50、30、10万元，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
支持产业高端示范化建设（技改投入等方面进行补贴）的项目。,南京市-浦口区、江北新区的支持政策发布时间是2023。其政策名称是《江宁开发区专精特新企业高质量发展专项激励政策（专精特新八条）》依据《关于加快发展专精特新中小企业的若干措施》（宁政办发〔2021〕61号），其支持政策的具体内容是对获批国家、省工业互联网示范试点企业分别给予100、50万元奖励对获得省级工业互联网标杆工厂、省级智能制造示范工厂、省级智能制造示范车间等资质企业分别给予100、100、50万元奖励支持企业安全生产信息化改造，按项目投入额的10%、给予最高50万元的一次性补贴对实施技术改造项目且是当年新购置生产设备达500万元及以上的工业企业分别给予100、50万元奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
星级上云的项目。,南京市-栖霞区的支持政策发布时间是2023。其政策名称是《江宁开发区专精特新企业高质量发展专项激励政策（专精特新八条）》依据《关于加快发展专精特新中小企业的若干措施》（宁政办发〔2021〕61号），其支持政策的具体内容是暂无奖补，区里面还在争取，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
专精特新的项目。,南京市-栖霞区的支持政策发布时间是2022年10月24日。其政策名称是《栖霞区深入推进引领性国家创新型城市建设的若干政策措施》，其支持政策的具体内容是对首次获得国家制造业单项冠军示范企业（产品）、国家级专精特新“小巨人”企业（含外地迁入）、省级专精特新小巨人认定的企业，分别给予300晚孕、100万元50万元奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
新落户的项目。,南京市-秦淮区的支持政策发布时间是2022年10月24日。其政策名称是《关于推进重点特色产业发展的若干政策举措（试行）》秦委发〔2022〕55号，其支持政策的具体内容是对新落户我区的全国电子信息百强、软件百强、互联网百强企业（区域总部以上），经认定，每户给予200万元一次性奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
资质认证扶持的项目。,南京市-秦淮区的支持政策发布时间是2022年10月24日。其政策名称是《关于推进重点特色产业发展的若干政策举措（试行）》秦委发〔2022〕55号，其支持政策的具体内容是对新评估的软件企业、获得信息技术服务标准认证（ITSS）、开发能力成熟度模型集成（CMMI）认证的企业，在满足年度经济贡献条件下，经认定，分别予以1万元、2万元、3万元一次性奖励。对软件信息服务业、人工智能、智能装备制造等数字产业领域军民融合企业，新取得武器装备科研生产单位保密资格、武器装备科研生产许可证、装备承制单位资格证（A类）等军工行业资质证书（含期满换证）的企业，在满足年度经济贡献条件下，经认定，给予5万元一次性奖励。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
规模提升扶持的项目。,南京市-秦淮区的支持政策发布时间是2022年10月24日。其政策名称是《关于推进重点特色产业发展的若干政策举措（试行）》秦委发〔2022〕55号，其支持政策的具体内容是对存量企业首次进入全国电子信息百强、软件百强、互联网百强的企业，分别给予100万元一次性奖励。对年度软件和信息服务业收入首次超3000万元、1亿元、5亿元、10亿元的企业，在满足年度经济贡献条件下，经认定，分别给予2万元、5万元、10万元、15万元的一次性奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
星级上云的项目。,南京市-秦淮区的支持政策发布时间是2022年10月24日。其政策名称是《关于推进重点特色产业发展的若干政策举措（试行）》秦委发〔2022〕55号，其支持政策的具体内容是推动企业运用云计算技术推动业务创新，对当年通过评定的三星级、四星级、五星级上云企业，经认定，分别给予1万元、3万元、5万元一次性奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
数字化转型改造的项目。,南京市-秦淮区的支持政策发布时间是2022年10月24日。其政策名称是《关于推进重点特色产业发展的若干政策举措（试行）》秦委发〔2022〕55号，其支持政策的具体内容是支持工业企业智能化改造和数字化转型、服务业企业数字化转型发展，对利用自有资金改造投资超500万元的企业，经认定，按智能化设备及软件投入等不超过3%给予最高不超过30万元扶持，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
数字应用场景搭建的项目。,南京市-秦淮区的支持政策发布时间是2022年10月24日。其政策名称是《关于推进重点特色产业发展的若干政策举措（试行）》秦委发〔2022〕55号，其支持政策的具体内容是鼓励辖区企事业单位、团体机构等主体搭建对新技术新产品有应用需求的各类工程、项目，按照应用场景投资规模、产生效益等综合评价，经认定，按照项目投入10%给予搭建单位不超过10万元扶持（原则上每年不超过10个），其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
研发科技项目的项目。,南京市-秦淮区的支持政策发布时间是2023年08月24日。其政策名称是《秦淮区加速打造引领性国家创新型城市示范区的若干政策举措》的实施细则，其支持政策的具体内容是对在重点领域关键技术实现突破的企业，最高给予100万元项目经费支持。鼓励领军型企业、新型研发机构组建创新联合体，聚焦关键技术、基础研究、“卡脖子”难题等重点事项，采用揭榜挂帅等方式开展联合研发攻关。鼓励企业加大研发投入，提升重点企业科研能力，根据企业年度研发经费同比支出增量和增速，最高给予20万元奖励。支持科技型企业开展研发活动，严格落实研发费用加计扣除、高新技术企业所得税减免等政策，对企业和高校院所开展的科技合作项目，根据产学研合作实际开展情况，最高给予10万元奖励。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。其政策名称是《秦淮区加速打造引领性国家创新型城市示范区的若干政策举措》的实施细则，其支持政策的具体内容是对在重点领域关键技术实现突破的企业，最高给予100万元项目经费支持。鼓励领军型企业、新型研发机构组建创新联合体，聚焦关键技术、基础研究、“卡脖子”难题等重点事项，采用揭榜挂帅等方式开展联合研发攻关。鼓励企业加大研发投入，提升重点企业科研能力，根据企业年度研发经费同比支出增量和增速，最高给予20万元奖励。支持科技型企业开展研发活动，严格落实研发费用加计扣除、高新技术企业所得税减免等政策，对企业和高校院所开展的科技合作项目，根据产学研合作实际开展情况，最高给予10万元奖励。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。其政策名称是《秦淮区加速打造引领性国家创新型城市示范区的若干政策举措》的实施细则，其支持政策的具体内容是对在重点领域关键技术实现突破的企业，最高给予100万元项目经费支持。鼓励领军型企业、新型研发机构组建创新联合体，聚焦关键技术、基础研究、“卡脖子”难题等重点事项，采用揭榜挂帅等方式开展联合研发攻关。鼓励企业加大研发投入，提升重点企业科研能力，根据企业年度研发经费同比支出增量和增速，最高给予20万元奖励。支持科技型企业开展研发活动，严格落实研发费用加计扣除、高新技术企业所得税减免等政策，对企业和高校院所开展的科技合作项目，根据产学研合作实际开展情况，最高给予10万元奖励。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
智改数转升级计划的项目。,南京市-雨花台区的支持政策发布时间是2023年1月1日。其政策名称是《雨花台区关于加快新型都市工业发展的政策意见》实施期2023年1-12月，其支持政策的具体内容是支持“智改数转”升级，区内规上工业企业对接区内“智改数转”服务商，围绕两化融合、智能制造、工业互联网、工业信息安全等方向，开展“智改数转”诊断工作，形成“智改数转”诊断报告录入省“智能化改造和数字化转型诊断服务平台”，并通过审核的，给予规上工业企业最高不超过5万元补贴。支持企业新建标识解析二级节点，经上级认定后给予20万元奖励；对新增获得省级三星、四星、五星级上云称号的企业，分别给予0.2万元、1万元、2万元一次性奖励；对新增通过两化融合管理体系贯标评定的企业，给予2万元奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
数字化转型的项目。,南京市-雨花台区的支持政策发布时间是2023年1月1日。其政策名称是《雨花台区关于加快新型都市工业发展的政策意见》实施期2023年1-12月，其支持政策的具体内容是支持区内企业建设工业互联网平台，提供解决方案、设备连接、工业APP开发等服务，对新增国家级、省级工业互联网平台企业，分别给予50万元、20万元奖励；对新增省级工业互联网标杆工厂的企业给予20万元奖励。对运用工业互联网新技术进行数字化车间和智能工厂建设的规上工业企业，且选择本区企业实施智能化建设与改造服务的，项目建成后，根据第三方审计公司出具的专项审计报告结果，按照企业实际支付费用的5%、给予最高不超过100万元补贴，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
